State,latitude,longitude,County,Total
Ohio,41.00250487,-83.66838948,"Eddy, North Dakota, US",676
Ohio,40.66015414,-83.65929931,"Emmons, North Dakota, US",252
Ohio,40.29380509,-81.09068544,"Foster, North Dakota, US",62
Ohio,41.3339642,-84.06830637,"Golden Valley, North Dakota, US",307
Ohio,39.1839264,-83.60331456,"Grand Forks, North Dakota, US",222
Ohio,39.49537927,-82.47991446,"Grant, North Dakota, US",161
Ohio,40.56163713,-81.92635677,"Griggs, North Dakota, US",378
Ohio,41.14651175,-82.59867951,"Hettinger, North Dakota, US",538
Ohio,39.01914254,-82.6181856,"Kidder, North Dakota, US",241
Ohio,40.38614126,-80.76259514,"LaMoure, North Dakota, US",333
Ohio,40.39830217,-82.42027563,"Logan, North Dakota, US",282
Ohio,41.69710807,-81.23676539,"McHenry, North Dakota, US",1596
Ohio,38.59743452,-82.53466552,"McIntosh, North Dakota, US",627
Ohio,40.09136236,-82.48185785,"McKenzie, North Dakota, US",1883
Ohio,40.38996525,-83.76784341,"McLean, North Dakota, US",305
Ohio,41.29553751,-82.15083537,"Mercer, North Dakota, US",2293
Ohio,41.62101218,-83.65468618,"Morton, North Dakota, US",7205
Ohio,39.89381073,-83.40178317,"Mountrail, North Dakota, US",792
Ohio,41.01631101,-80.77287029,"Nelson, North Dakota, US",3014
Ohio,40.58610662,-83.15736305,"Oliver, North Dakota, US",3075
Ohio,41.11770589,-81.8998621,"Out of ND, North Dakota, US",1442
Ohio,39.09224872,-82.0305041,"Pembina, North Dakota, US",174
Ohio,40.54043046,-84.62912742,"Pierce, North Dakota, US",1085
Ohio,40.0543329,-84.22871271,"Ramsey, North Dakota, US",1394
Ohio,39.72984936,-81.08464734,"Ransom, North Dakota, US",110
Ohio,39.75394919,-84.29050975,"Renville, North Dakota, US",7623
Ohio,39.62081738,-81.85308173,"Richland, North Dakota, US",47
Ohio,40.5236356,-82.7892599,"Rolette, North Dakota, US",255
Ohio,39.96575964,-81.94363275,"Sargent, North Dakota, US",386
Ohio,39.76818851,-81.45937183,"Sheridan, North Dakota, US",27
Ohio,41.53781826,-83.0940185,"Sioux, North Dakota, US",466
Ohio,41.11676341,-84.5801017,"Slope, North Dakota, US",106
Ohio,39.73508655,-82.23804971,"Stark, North Dakota, US",292
Ohio,39.64170392,-83.0243386,"Steele, North Dakota, US",2641
Ohio,39.07634001,-83.06769584,"Stutsman, North Dakota, US",174
Ohio,41.16793482,-81.19735782,"Towner, North Dakota, US",1110
Ohio,39.7420247,-84.64787018,"Traill, North Dakota, US",425
Ohio,41.02094889,-84.1336111,"Unassigned, North Dakota, US",568
Ohio,40.77180308,-82.5379961,"Walsh, North Dakota, US",815
Ohio,39.33705391,-83.06000914,"Ward, North Dakota, US",865
Ohio,41.35624126,-83.137872,"Wells, North Dakota, US",558
Ohio,38.80270163,-82.98907345,"Williams, North Dakota, US",482
Ohio,41.12351311,-83.12783209,"Northern Mariana Islands, US",464
Ohio,40.33163494,-84.20258189,"Adams, Ohio, US",597
Ohio,40.81482476,-81.36437305,"Allen, Ohio, US",2790
Ohio,41.12464734,-81.53123079,"Ashland, Ohio, US",5202
Ohio,41.31735028,-80.76109643,"Ashtabula, Ohio, US",1861
Ohio,40.44214695,-81.47226262,"Athens, Ohio, US",920
Ohio,40.30016061,-83.37239023,"Auglaize, Ohio, US",509
Ohio,40.8554138,-84.591117,"Belmont, Ohio, US",114
Ohio,39.25208988,-82.4831444,"Brown, Ohio, US",45
Ohio,39.42581994,-84.16557457,"Butler, Ohio, US",2978
Ohio,39.45690571,-81.49121382,"Carroll, Ohio, US",255
Ohio,40.82925852,-81.88844833,"Champaign, Ohio, US",913
Ohio,41.56052014,-84.58429552,"Clark, Ohio, US",205
Ohio,41.36224827,-83.62285108,"Clermont, Ohio, US",1752
Ohio,40.84339621,-83.30734173,"Clinton, Ohio, US",205
Oklahoma,35.88494195,-94.65859267,"Columbiana, Ohio, US",599
Oklahoma,36.73090616,-98.32408495,"Coshocton, Ohio, US",62
Oklahoma,34.37366573,-96.03802487,"Crawford, Ohio, US",289
Oklahoma,36.7496847,-100.4758872,"Cuyahoga, Ohio, US",50
Oklahoma,35.26862449,-99.68128023,"Darke, Ohio, US",349
Oklahoma,35.87518314,-98.43307003,"Defiance, Ohio, US",117
Oklahoma,33.96472458,-96.25903472,"Delaware, Ohio, US",890
Oklahoma,35.17364557,-98.37534464,"Erie, Ohio, US",727
Oklahoma,35.5426055,-97.98465569,"Fairfield, Ohio, US",2087
Oklahoma,34.25103751,-97.28552485,"Fayette, Ohio, US",528
Oklahoma,35.90692775,-94.99980896,"Franklin, Ohio, US",1042
Oklahoma,34.02807439,-95.54771129,"Fulton, Ohio, US",304
Oklahoma,36.74817177,-102.5173885,"Gallia, Ohio, US",24
Oklahoma,35.20413532,-97.32519562,"Geauga, Ohio, US",5782
Oklahoma,34.58840127,-96.29798747,"Greene, Ohio, US",71
Oklahoma,34.65973764,-98.47195055,"Guernsey, Ohio, US",1531
Oklahoma,34.28845626,-98.37053567,"Hamilton, Ohio, US",67
Oklahoma,36.76268118,-95.20916602,"Hancock, Ohio, US",494
Oklahoma,35.90230551,-96.37086028,"Hardin, Ohio, US",1095
Oklahoma,35.63853802,-99.00170785,"Harrison, Ohio, US",583
Oklahoma,36.40823634,-94.80325046,"Henry, Ohio, US",705
Oklahoma,35.98772922,-99.00730714,"Highland, Ohio, US",63
Oklahoma,36.2180194,-99.75324573,"Hocking, Ohio, US",10
Oklahoma,36.3791334,-97.78265517,"Holmes, Ohio, US",1552
Oklahoma,34.70418038,-97.30811132,"Huron, Ohio, US",349
Oklahoma,35.0167709,-97.88339847,"Jackson, Ohio, US",972
Oklahoma,36.796297,-97.78638765,"Jefferson, Ohio, US",41
Oklahoma,34.93535801,-99.5605612,"Knox, Ohio, US",106
Oklahoma,34.7440135,-99.84741652,"Lake, Ohio, US",43
Oklahoma,36.78836519,-99.6679804,"Lawrence, Ohio, US",27
Oklahoma,35.222576,-95.11513306,"Licking, Ohio, US",270
Oklahoma,35.04912569,-96.24921145,"Logan, Ohio, US",289
Oklahoma,34.58781741,-99.41138784,"Lorain, Ohio, US",729
Oklahoma,34.11130184,-97.83182974,"Lucas, Ohio, US",42
Oklahoma,34.31440473,-96.66011537,"Madison, Ohio, US",153
Oklahoma,36.81799745,-97.14421435,"Mahoning, Ohio, US",544
Oklahoma,35.94530008,-97.94193268,"Marion, Ohio, US",330
Oklahoma,34.91671958,-98.97720696,"Medina, Ohio, US",71
Oklahoma,34.87844729,-95.25215049,"Meigs, Ohio, US",133
Oklahoma,34.89851864,-94.70392124,"Mercer, Ohio, US",1046
Oklahoma,35.70270942,-96.8812462,"Miami, Ohio, US",408
Oklahoma,35.91899576,-97.44352845,"Monroe, Ohio, US",433
Oklahoma,33.95273467,-97.23906784,"Montgomery, Ohio, US",169
Oklahoma,36.31149996,-98.53467076,"Morgan, Ohio, US",78
Oklahoma,34.02311222,-96.76855464,"Morrow, Ohio, US",178
Oklahoma,36.30179091,-95.23175116,"Muskingum, Ohio, US",565
Oklahoma,35.01123903,-97.44572302,"Noble, Ohio, US",809
Oklahoma,34.11664328,-94.77222373,"Ottawa, Ohio, US",1247
Oklahoma,35.37235506,-95.66599306,"Out of OH, Ohio, US",298
Oklahoma,34.48116015,-97.06826283,"Paulding, Ohio, US",127
Oklahoma,35.61318461,-95.37802952,"Perry, Ohio, US",1731
Oklahoma,36.38953329,-97.22928674,"Pickaway, Ohio, US",142
Oklahoma,36.79843529,-95.61902331,"Pike, Ohio, US",135
Oklahoma,35.46485198,-96.32639984,"Portage, Ohio, US",133
Oklahoma,35.55140095,-97.40716948,"Preble, Ohio, US",17135
Oklahoma,35.64661916,-95.96432828,"Putnam, Ohio, US",795
Oklahoma,36.62888819,-96.39635704,"Richland, Ohio, US",804
Oklahoma,36.83532655,-94.81011909,"Ross, Ohio, US",819
Oklahoma,36.31743373,-96.7033176,"Sandusky, Ohio, US",247
Oklahoma,36.07695283,-96.97584944,"Scioto, Ohio, US",2101
Oklahoma,34.92065823,-95.7513432,"Seneca, Ohio, US",901
Oklahoma,34.72959848,-96.68337199,"Shelby, Ohio, US",370
Oklahoma,35.20614018,-96.94923008,"Stark, Ohio, US",1256
Oklahoma,34.41635232,-95.37603505,"Summit, Ohio, US",149
Oklahoma,35.68711719,-99.69666167,"Trumbull, Ohio, US",42
Oklahoma,36.37004357,-95.60406759,"Tuscarawas, Ohio, US",1757
Oklahoma,35.16478725,-96.61686741,"Unassigned, Ohio, US",423
Oklahoma,35.49447108,-94.75463785,"Union, Ohio, US",826
Oklahoma,34.48556989,-97.85141892,"Van Wert, Ohio, US",393
Oklahoma,36.74777635,-101.4889765,"Vinton, Ohio, US",1455
Oklahoma,34.37288446,-98.92426619,"Warren, Ohio, US",87
Oklahoma,36.11939621,-95.94013939,"Washington, Ohio, US",16363
Oklahoma,35.96024096,-95.51911308,"Wayne, Ohio, US",1430
Oklahoma,36.71380786,-95.90514104,"Williams, Ohio, US",967
Oklahoma,35.29071824,-98.99180434,"Wood, Ohio, US",68
Oklahoma,36.76705782,-98.86573064,"Wyandot, Ohio, US",99
Oklahoma,36.42316318,-99.26283045,"Adair, Oklahoma, US",1001
Oregon,44.70915557,-117.6749883,"Alfalfa, Oklahoma, US",91
Oregon,44.49167306,-123.4316987,"Atoka, Oklahoma, US",288
Oregon,45.18787398,-122.2179634,"Beaver, Oklahoma, US",2314
Oregon,45.99712889,-123.660711,"Beckham, Oklahoma, US",127
Oregon,45.94464254,-123.0890898,"Blaine, Oklahoma, US",155
Oregon,43.17406868,-124.0594514,"Bryan, Oklahoma, US",147
Oregon,44.14230227,-120.356297,"Caddo, Oklahoma, US",61
Oregon,42.45911325,-124.157282,"Canadian, Oklahoma, US",31
Oregon,43.91570171,-121.2289121,"Carter, Oklahoma, US",789
Oregon,43.27941273,-123.167291,"Cherokee, Oklahoma, US",221
Oregon,45.37160076,-120.2048869,"Choctaw, Oklahoma, US",8
Oregon,44.49024544,-119.0068631,"Cimarron, Oklahoma, US",8
Oregon,43.06422669,-118.9666306,"Cleveland, Oklahoma, US",12
Oregon,45.51872811,-121.6552036,"Coal, Oklahoma, US",248
Oregon,42.43201126,-122.7289309,"Comanche, Oklahoma, US",1091
Oregon,44.62806839,-121.17832,"Cotton, Oklahoma, US",516
Oregon,42.3665549,-123.5561938,"Craig, Oklahoma, US",194
Oregon,42.68762984,-121.6496461,"Creek, Oklahoma, US",277
Oregon,42.79246693,-120.3850163,"Custer, Oklahoma, US",28
Oregon,43.93727035,-122.847753,"Delaware, Oklahoma, US",1059
Oregon,44.64252874,-123.869912,"Dewey, Oklahoma, US",475
Oregon,44.48899494,-122.5373154,"Ellis, Oklahoma, US",480
Oregon,43.1937027,-117.6227395,"Garfield, Oklahoma, US",1575
Oregon,44.90287942,-122.5815117,"Garvin, Oklahoma, US",4522
Oregon,45.41846568,-119.584546,"Grady, Oklahoma, US",490
Oregon,45.54747959,-122.4169351,"Grant, Oklahoma, US",6938
Oregon,44.90322804,-123.4128888,"Greer, Oklahoma, US",511
Oregon,45.41501554,-120.6827834,"Harmon, Oklahoma, US",18
Oregon,45.46248721,-123.712066,"Harper, Oklahoma, US",51
Oregon,45.59073056,-118.7353826,"Haskell, Oklahoma, US",2928
Oregon,45.30915495,-118.0068979,"Hughes, Oklahoma, US",435
Oregon,45.57894064,-117.183538,"Jackson, Oklahoma, US",28
Oregon,45.16292781,-121.1670954,"Jefferson, Oklahoma, US",273
Oregon,45.55972701,-123.0955257,"Johnston, Oklahoma, US",4369
Oregon,44.72698162,-120.0281427,"Kay, Oklahoma, US",0
Oregon,45.23330449,-123.3086963,"Kingfisher, Oklahoma, US",745
Pennsylvania,39.87140411,-77.21610347,"Kiowa, Oklahoma, US",810
Pennsylvania,40.46809875,-79.98167747,"Latimer, Oklahoma, US",11867
Pennsylvania,40.81665618,-79.46290811,"Le Flore, Oklahoma, US",424
Pennsylvania,40.6825484,-80.34921611,"Lincoln, Oklahoma, US",1845
Pennsylvania,40.00522157,-78.48998442,"Logan, Oklahoma, US",235
Pennsylvania,40.41570541,-75.92457766,"Love, Oklahoma, US",6939
Pennsylvania,40.47961444,-78.34917412,"Major, Oklahoma, US",609
Pennsylvania,41.78869215,-76.51570822,"Marshall, Oklahoma, US",132
Pennsylvania,40.33682119,-75.10836643,"Mayes, Oklahoma, US",8626
Pennsylvania,40.91152759,-79.91351055,"McClain, Oklahoma, US",1024
Pennsylvania,40.49527404,-78.71377428,"McCurtain, Oklahoma, US",553
Pennsylvania,41.43625568,-78.20376845,"McIntosh, Oklahoma, US",8
Pennsylvania,40.91545395,-75.7068525,"Murray, Oklahoma, US",455
Pennsylvania,40.92058903,-77.82200624,"Muskogee, Oklahoma, US",2078
Pennsylvania,39.97291773,-75.74768357,"Noble, Oklahoma, US",6701
Pennsylvania,41.19265812,-79.42413524,"Nowata, Oklahoma, US",116
Pennsylvania,41.00110782,-78.47592663,"Okfuskee, Oklahoma, US",313
Pennsylvania,41.23255967,-77.63785995,"Oklahoma, Oklahoma, US",200
Pennsylvania,41.04821986,-76.40565017,"Okmulgee, Oklahoma, US",873
Pennsylvania,41.68447709,-80.10760592,"Osage, Oklahoma, US",298
Pennsylvania,40.1625372,-77.26130755,"Ottawa, Oklahoma, US",1783
Pennsylvania,40.41377078,-76.77993242,"Out of OK, Oklahoma, US",3735
Pennsylvania,39.91680171,-75.40243663,"Pawnee, Oklahoma, US",11233
Pennsylvania,41.42822061,-78.64524744,"Payne, Oklahoma, US",69
Pennsylvania,41.99253829,-80.03301954,"Pittsburg, Oklahoma, US",1504
Pennsylvania,39.92041012,-79.64291195,"Pontotoc, Oklahoma, US",778
Pennsylvania,41.51095103,-79.23229292,"Pottawatomie, Oklahoma, US",15
Pennsylvania,39.92956518,-77.72157791,"Pushmataha, Oklahoma, US",1747
Pennsylvania,39.92913544,-78.11163677,"Roger Mills, Oklahoma, US",45
Pennsylvania,39.85746531,-80.22357106,"Rogers, Oklahoma, US",181
Pennsylvania,40.42162652,-77.97673273,"Seminole, Oklahoma, US",399
Pennsylvania,40.65241041,-79.08963285,"Sequoyah, Oklahoma, US",668
Pennsylvania,41.12913106,-78.9986361,"Stephens, Oklahoma, US",109
Pennsylvania,40.53358749,-77.3997513,"Texas, Oklahoma, US",183
Pennsylvania,41.43564672,-75.60379201,"Tillman, Oklahoma, US",2417
Pennsylvania,40.03904563,-76.24770128,"Tulsa, Oklahoma, US",7700
Pennsylvania,40.99206278,-80.33393706,"Unassigned, Oklahoma, US",505
Pennsylvania,40.36680311,-76.45651841,"Wagoner, Oklahoma, US",1971
Pennsylvania,40.6154815,-75.59435245,"Washington, Oklahoma, US",5530
Pennsylvania,41.17823008,-75.98447579,"Washita, Oklahoma, US",4050
Pennsylvania,41.34310539,-77.06629984,"Woods, Oklahoma, US",641
Pennsylvania,41.80938602,-78.56478358,"Woodward, Oklahoma, US",57
Pennsylvania,41.30248872,-80.25816981,"Baker, Oregon, US",705
Pennsylvania,40.61116939,-77.61070738,"Benton, Oregon, US",218
Pennsylvania,41.05934058,-75.34031025,"Clackamas, Oregon, US",1780
Pennsylvania,40.21053671,-75.36652296,"Clatsop, Oregon, US",12028
Pennsylvania,41.03023987,-76.66345939,"Columbia, Oregon, US",164
Pennsylvania,40.75182733,-75.30471829,"Coos, Oregon, US",4421
Pennsylvania,40.84785433,-76.70798222,"Crook, Oregon, US",919
Pennsylvania,40.40206612,-77.26297447,"Curry, Oregon, US",212
Pennsylvania,40.00338507,-75.1379271,"Deschutes, Oregon, US",36004
Pennsylvania,41.33155042,-75.03208106,"Douglas, Oregon, US",571
Pennsylvania,41.74471626,-77.89559864,"Gilliam, Oregon, US",26
Pennsylvania,40.70497338,-76.2150785,"Grant, Oregon, US",1076
Pennsylvania,40.77129231,-77.06840691,"Harney, Oregon, US",283
Pennsylvania,39.97172723,-79.02699593,"Hood River, Oregon, US",211
Pennsylvania,41.44634738,-76.51246591,"Jackson, Oregon, US",11
Pennsylvania,41.82147784,-75.80071959,"Jefferson, Oregon, US",293
Pennsylvania,41.77255149,-77.25433032,"Josephine, Oregon, US",65
Pennsylvania,40.96188846,-77.05996014,"Klamath, Oregon, US",453
Pennsylvania,41.40323442,-79.75845449,"Lake, Oregon, US",83
Pennsylvania,41.81304978,-79.26969577,"Lane, Oregon, US",42
Pennsylvania,40.19208869,-80.24582867,"Lincoln, Oregon, US",1310
Pennsylvania,41.64938475,-75.29956506,"Linn, Oregon, US",222
Pennsylvania,40.3137798,-79.46615476,"Malheur, Oregon, US",2135
Pennsylvania,41.51955538,-76.01074915,"Marion, Oregon, US",72
Pennsylvania,39.9210089,-76.73040131,"Morrow, Oregon, US",4606
Puerto Rico,18.180117,-66.754367,"Multnomah, Oregon, US",143
Puerto Rico,18.360255,-67.175131,"Out of OR, Oregon, US",314
Puerto Rico,18.459681,-67.120815,"Polk, Oregon, US",412
Puerto Rico,18.251619,-66.126806,"Sherman, Oregon, US",254
Puerto Rico,18.131361,-66.264131,"Tillamook, Oregon, US",147
Puerto Rico,18.287985,-67.120611,"Umatilla, Oregon, US",219
Puerto Rico,18.406631,-66.675077,"Unassigned, Oregon, US",756
Puerto Rico,17.998457,-66.056546,"Union, Oregon, US",160
Puerto Rico,18.445533,-66.560531,"Wallowa, Oregon, US",218
Puerto Rico,18.201592,-66.30963,"Wasco, Oregon, US",414
Puerto Rico,18.34946,-66.168435,"Washington, Oregon, US",3444
Puerto Rico,18.040993,-67.154391,"Wheeler, Oregon, US",321
Puerto Rico,18.211615,-66.050779,"Yamhill, Oregon, US",1440
Puerto Rico,18.418578,-66.860206,"Adams, Pennsylvania, US",249
Puerto Rico,18.328802,-65.887612,"Allegheny, Pennsylvania, US",635
Puerto Rico,18.374986,-65.956831,"Armstrong, Pennsylvania, US",2415
Puerto Rico,18.437269,-66.143306,"Beaver, Pennsylvania, US",407
Puerto Rico,18.102851,-66.14914,"Bedford, Pennsylvania, US",331
Puerto Rico,18.251818,-65.666416,"Berks, Pennsylvania, US",112
Puerto Rico,18.28885,-66.516475,"Blair, Pennsylvania, US",220
Puerto Rico,18.173559,-66.161179,"Bradford, Pennsylvania, US",296
Puerto Rico,18.097597,-66.36014,"Bucks, Pennsylvania, US",265
Puerto Rico,18.224687,-66.221622,"Butler, Pennsylvania, US",236
Puerto Rico,18.304264,-66.327738,"Cambria, Pennsylvania, US",566
Puerto Rico,18.31586,-65.28813,"Cameron, Pennsylvania, US",22
Puerto Rico,18.436115,-66.278669,"Carbon, Pennsylvania, US",723
Puerto Rico,18.318373,-65.666866,"Centre, Pennsylvania, US",473
Puerto Rico,18.373715,-66.560488,"Chester, Pennsylvania, US",251
Puerto Rico,17.982429,-66.919643,"Clarion, Pennsylvania, US",97
Puerto Rico,18.007516,-66.133908,"Clearfield, Pennsylvania, US",279
Puerto Rico,18.039942,-66.79186,"Clinton, Pennsylvania, US",164
Puerto Rico,18.345114,-66.114523,"Columbia, Pennsylvania, US",1555
Puerto Rico,18.266461,-65.979705,"Crawford, Pennsylvania, US",481
Puerto Rico,18.410928,-66.796326,"Cumberland, Pennsylvania, US",268
Puerto Rico,18.134532,-67.113972,"Dauphin, Pennsylvania, US",162
Puerto Rico,18.145211,-65.810174,"Delaware, Pennsylvania, US",455
Puerto Rico,18.44981,-67.005093,"Elk, Pennsylvania, US",252
Puerto Rico,18.211446,-66.58878,"Erie, Pennsylvania, US",225
Puerto Rico,18.050764,-66.494581,"Fayette, Pennsylvania, US",327
Puerto Rico,18.223793,-65.909109,"Forest, Pennsylvania, US",343
Puerto Rico,18.011661,-67.040585,"Franklin, Pennsylvania, US",143
Puerto Rico,18.269035,-66.867236,"Fulton, Pennsylvania, US",306
Puerto Rico,18.23679,-66.98362,"Greene, Pennsylvania, US",103
Puerto Rico,18.187527,-65.869468,"Huntingdon, Pennsylvania, US",440
Puerto Rico,18.425688,-65.89943,"Indiana, Pennsylvania, US",252
Puerto Rico,18.342114,-65.725097,"Jefferson, Pennsylvania, US",230
Puerto Rico,18.420473,-66.490461,"Juniata, Pennsylvania, US",502
Puerto Rico,18.171795,-66.942126,"Lackawanna, Pennsylvania, US",79
Puerto Rico,18.017889,-65.922235,"Lancaster, Pennsylvania, US",107
Puerto Rico,18.175457,-67.336525,"Lawrence, Pennsylvania, US",773
